,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22,32.5600667476654,3.6598477184668248,0.026042366027832033,0.01146508815878085,0.1,l2,lbfgs,"{'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.28379936845658743,0.2811576527980224,0.28500821996371556,0.28315961277751833,0.281115859708647,0.28284814274089815,0.0015183107919806546,17
23,4.9975013256073,0.3614703353186183,0.029673671722412108,0.009058841607159777,0.1,l2,liblinear,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.282460602084746,0.28049530601444245,0.2849611410740924,0.2831370723482114,0.2807919662095049,0.2823692175461994,0.0016318876133643288,19
24,0.12046360969543457,0.007115125380504127,0.0,0.0,0.1,elasticnet,newton-cg,"{'C': 0.1, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,53
25,0.12620177268981933,0.0063902347708197,0.0,0.0,0.1,elasticnet,lbfgs,"{'C': 0.1, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,54
26,0.11517825126647949,0.006674222847378235,0.0,0.0,0.1,elasticnet,liblinear,"{'C': 0.1, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,55
27,0.12484345436096192,0.014055160735249336,0.0,0.0,1.0,l1,newton-cg,"{'C': 1.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,56
28,0.11839118003845214,0.004634221666726121,0.0,0.0,1.0,l1,lbfgs,"{'C': 1.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,57
29,43.95320553779602,2.688537245702829,0.02364063262939453,0.0026666551041660312,1.0,l1,liblinear,"{'C': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.2847454270487902,0.28278182633514365,0.289650036539062,0.28390778451222537,0.28411444082093296,0.28503990305123084,0.002390695717712265,16
30,172.18401069641112,19.96871201924122,0.029240131378173828,0.007200772594261813,1.0,l2,newton-cg,"{'C': 1.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.2859230766739241,0.28397038813232717,0.290230846994176,0.28499488346825014,0.28530319416445565,0.2860844778866266,0.002167275841595719,15
31,37.93225102424621,3.1332479199804992,0.025551557540893555,0.007607828039062306,1.0,l2,lbfgs,"{'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.28655499700712206,0.28429068280377495,0.2906107899650223,0.2856784783014114,0.28498981610088797,0.28642495283564373,0.0022230651905356183,13
32,12.564156866073608,1.7561385241095608,0.032915496826171876,0.008758803838184658,1.0,l2,liblinear,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.2857434135617188,0.2832467359245854,0.29004588101311884,0.2853113986064452,0.28631143602288095,0.2861317730257498,0.0022135851673505264,14
33,0.16159420013427733,0.014211420773047172,0.0,0.0,1.0,elasticnet,newton-cg,"{'C': 1.0, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,59
34,0.15845837593078613,0.014144813903755465,0.0,0.0,1.0,elasticnet,lbfgs,"{'C': 1.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,60
35,0.1329477310180664,0.006814500662406306,0.0,0.0,1.0,elasticnet,liblinear,"{'C': 1.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,61
36,0.12356696128845215,0.0070464716118902185,0.0,0.0,10.0,l1,newton-cg,"{'C': 10.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,41
37,0.13448572158813477,0.008138084831551151,0.0,0.0,10.0,l1,lbfgs,"{'C': 10.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,51
38,106.28904976844788,15.5396656016092,0.025837230682373046,0.003354927482257349,10.0,l1,liblinear,"{'C': 10.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.2859207832941752,0.28409559022832814,0.29079935613488744,0.28586273693900005,0.2860648894192695,0.2865486712031321,0.0022443138155489304,9
39,417.06003880500793,53.831618502165476,0.02697000503540039,0.008355085668882345,10.0,l2,newton-cg,"{'C': 10.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.2862467544702216,0.28509673250898987,0.2903654444203381,0.28446889925669433,0.2860606188972319,0.2864476899106952,0.002062992863395942,12
40,39.49708743095398,2.774054419584454,0.03025670051574707,0.00998890540694079,10.0,l2,lbfgs,"{'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.2867321116085555,0.28757956491055325,0.2913804401564745,0.2857418008100438,0.28616951579411576,0.2875206866559486,0.002025493119696285,1
41,22.18657283782959,2.642415941782269,0.026919221878051756,0.004039782208542137,10.0,l2,liblinear,"{'C': 10.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.2859207832941752,0.2840847656723008,0.29079589574978987,0.28568874524440424,0.2862526295017487,0.28654856389248373,0.0022508266626589364,10
42,0.12243819236755371,0.00616579639063766,0.0,0.0,10.0,elasticnet,newton-cg,"{'C': 10.0, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,31
43,0.15100536346435547,0.012138475916090612,0.0,0.0,10.0,elasticnet,lbfgs,"{'C': 10.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,32
44,0.1521693229675293,0.015261958620524358,0.0,0.0,10.0,elasticnet,liblinear,"{'C': 10.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,38
45,0.12865562438964845,0.011932595304008567,0.0,0.0,100.0,l1,newton-cg,"{'C': 100.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,39
46,0.12041726112365722,0.009826556614152956,0.0,0.0,100.0,l1,lbfgs,"{'C': 100.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,35
47,25.899032497406004,8.891838474640936,0.02210540771484375,0.003903468806556998,100.0,l1,liblinear,"{'C': 100.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.28599327704598115,0.28410237963866086,0.2908390679637487,0.28570225782870634,0.28607877276700977,0.28654315104882133,0.002264392953171728,11
48,1024.7987491607666,77.73505066453924,0.035868597030639646,0.008398168355646307,100.0,l2,newton-cg,"{'C': 100.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.28611278175339566,0.28565190770518245,0.29051025533225944,0.28466831555412275,0.2860883948787543,0.2866063310447429,0.0020208563318885975,6
49,36.218515682220456,3.8978507880132143,0.024885129928588868,0.004016098659742039,100.0,l2,lbfgs,"{'C': 100.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.28696711683271514,0.2863336517603356,0.29098072156108656,0.2861676344065783,0.2864102452275887,0.28737187395766084,0.0018243046564023508,2
50,33.80635657310486,2.978093830970696,0.02101278305053711,0.002039686085339904,100.0,l2,liblinear,"{'C': 100.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.2862002826351937,0.2841166124825983,0.2908390679637487,0.2856645647741278,0.28606693238922054,0.28657749204897776,0.002256251397108196,7
51,0.12319297790527343,0.007880620871023997,0.0,0.0,100.0,elasticnet,newton-cg,"{'C': 100.0, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,34
52,0.11887660026550292,0.005518674195577525,0.0,0.0,100.0,elasticnet,lbfgs,"{'C': 100.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,33
53,0.12409639358520508,0.013409695581144339,0.0,0.0,100.0,elasticnet,liblinear,"{'C': 100.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,37
54,0.14494199752807618,0.013517321107525052,0.0,0.0,1000.0,l1,newton-cg,"{'C': 1000.0, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,,,36
55,0.13290634155273437,0.009015187276054921,0.0,0.0,1000.0,l1,lbfgs,"{'C': 1000.0, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,,,30
56,11.931833410263062,5.65666021643664,0.02332596778869629,0.0033639193229214044,1000.0,l1,liblinear,"{'C': 1000.0, 'penalty': 'l1', 'solver': 'liblinear'}",0.28617865577901874,0.28445903421444246,0.29117956877746026,0.2856645647741278,0.28603915298457133,0.2867041953059241,0.0023181467064276083,4
57,1421.4903810977935,111.48965255884396,0.03077392578125,0.007689041932157177,1000.0,l2,newton-cg,"{'C': 1000.0, 'penalty': 'l2', 'solver': 'newton-cg'}",0.28607548987261877,0.28565190770518245,0.2906463480611642,0.28481751116043513,0.28610228860543574,0.28665870908096724,0.0020471771696566636,5
58,33.554064464569095,3.3428832653540272,0.021856975555419923,0.004403974925813611,1000.0,l2,lbfgs,"{'C': 1000.0, 'penalty': 'l2', 'solver': 'lbfgs'}",0.2869398955635571,0.2858629587015549,0.29205682560429375,0.2859488094262141,0.28579484343936656,0.2873206665469973,0.002404630093637229,3
59,55.19165267944336,7.042672803427018,0.022329425811767577,0.003220149124524328,1000.0,l2,liblinear,"{'C': 1000.0, 'penalty': 'l2', 'solver': 'liblinear'}",0.2861629079800788,0.2841166124825983,0.2908390679637487,0.2856645647741278,0.28606693238922054,0.2865700171179548,0.0022575502417502007,8
60,0.12647290229797364,0.004687807890952271,0.0,0.0,1000.0,elasticnet,newton-cg,"{'C': 1000.0, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,,,29
61,0.12867298126220703,0.008576365577365483,0.0,0.0,1000.0,elasticnet,lbfgs,"{'C': 1000.0, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,,,58
62,0.1291201591491699,0.014069625412429027,0.0,0.0,1000.0,elasticnet,liblinear,"{'C': 1000.0, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,,,63
