,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
85,357.3986337184906,5.196236583117795,1.5792795181274415,0.09632928334529334,balanced,entropy,16,0.5,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.4519388691111992,0.44798971475571,0.44550084704771703,0.45072377774656497,0.44356039047824264,0.44794271982788675,0.0031264437934525025,19
86,859.8653353691101,4.652879727007121,3.8432552337646486,0.21454918614707255,balanced,entropy,16,0.5,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.4520141557900813,0.4466771446173253,0.4482868630165045,0.45106941423170155,0.44317297922937754,0.44824411137699804,0.0031739302098390924,17
87,179.36730365753175,1.5948420803936993,0.6774687767028809,0.024726511735467017,balanced,entropy,16,0.5,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.41177805113859334,0.40922383253809963,0.4096049019978331,0.4185806555814252,0.4095183459089709,0.41174115743298445,0.003538968749507292,127
88,343.00150847435,5.402038293771608,1.3807431221008302,0.10629952360381442,balanced,entropy,16,0.5,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.41270612238517457,0.40914727428965997,0.41327886728420504,0.41550330989000944,0.410052479537987,0.4121376106774072,0.0022910035781117644,125
89,852.0451473236084,10.003944194970133,3.647225046157837,0.15410065639335965,balanced,entropy,16,0.5,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 16, 'model__max_features': 0.5, 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.4130511697082544,0.4108182929056186,0.4130937327898114,0.4184821444464987,0.41139145491365064,0.4133673589527668,0.0027106387456394417,121
90,63.87751479148865,1.0877752480435847,0.7730721950531005,0.01812073048120968,balanced,entropy,17,sqrt,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.4432816652597606,0.44367641901304444,0.4486184113918553,0.4512315192479906,0.44147997442880244,0.44565759786829073,0.0036567110710941345,27
91,109.31037168502807,1.1009282460900738,1.5076165676116944,0.054964335452435176,balanced,entropy,17,sqrt,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.4485025149890876,0.44423337630996995,0.45213352357858844,0.45237854515270404,0.4443402560844768,0.4483176432229653,0.00356614328392166,15
92,247.82348947525026,11.314295706150963,3.8648352146148683,0.205946234874593,balanced,entropy,17,sqrt,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.44939474879999075,0.44761361155884277,0.4483869574834322,0.4557246934184426,0.4440179162168321,0.44902758549550814,0.003807691590681298,13
93,59.316664123535155,0.9798188111119724,0.6358437061309814,0.02659783162984963,balanced,entropy,17,sqrt,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.3900594513481035,0.37687969677769134,0.3825703703047485,0.39588017899017874,0.3865113604659769,0.38638021157733976,0.006458762391471626,155
94,99.31789269447327,2.1059380476826997,1.3689031600952148,0.12881597698774258,balanced,entropy,17,sqrt,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.38898069133494595,0.3811893622246308,0.3845208186657566,0.39234314632598805,0.38790766827539197,0.38698833736534266,0.003826366001385004,153
95,225.63243727684022,2.15212681093883,3.3571099281311034,0.3429479793174308,balanced,entropy,17,sqrt,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.39141389901049245,0.38107416099189506,0.38632002338647964,0.3939934801260656,0.38455299298226375,0.38747091129943934,0.0046657959873652,149
96,50.68747787475586,0.30067103737997486,0.79641752243042,0.04837593646276863,balanced,entropy,17,log2,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.4394712110124208,0.43906321128138254,0.44108746286587575,0.44973222472629826,0.43797523371514396,0.4414658687202243,0.004252335534460421,51
97,81.85598258972168,1.3464032188638257,1.6354849338531494,0.1277663591078705,balanced,entropy,17,log2,1,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.4442593507077059,0.44220267618554726,0.4430481075313009,0.44838482597487617,0.44148336888533346,0.44387566585695276,0.002436660462894759,37
98,188.1542242050171,7.247783890265643,3.98484148979187,0.24523784735116755,balanced,entropy,17,log2,1,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 1, 'model__n_estimators': 500}",0.4471130502480631,0.4443348371094858,0.4443793251494249,0.451297677558552,0.44091414706567583,0.4456078074262403,0.00345833624123923,29
99,45.96652455329895,3.8352610936189535,0.5455085754394531,0.01305045364774748,balanced,entropy,17,log2,10,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 100}",0.3729155259219123,0.36621983220122467,0.3682756263873159,0.3735603041869293,0.3707605262537444,0.37034636299022533,0.0027719218540742936,187
100,68.74496717453003,2.6290333332924956,1.1856805801391601,0.10035146130697227,balanced,entropy,17,log2,10,200,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 200}",0.37161193326737163,0.3631761456613182,0.3714709811326625,0.37412573263306753,0.3710091171326131,0.37027878196540664,0.003714256119665608,189
101,133.37595777511598,1.694731637906757,2.863658332824707,0.26089828185665004,balanced,entropy,17,log2,10,500,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 'log2', 'model__min_samples_leaf': 10, 'model__n_estimators': 500}",0.3746698021104422,0.36664804977868354,0.3696542938900648,0.37575086561634663,0.3681100863398201,0.37096661954707144,0.003609282393707361,181
102,200.7810990333557,1.6043068386549346,0.8685437202453613,0.063997835651612,balanced,entropy,17,0.5,1,100,"{'model__class_weight': 'balanced', 'model__criterion': 'entropy', 'model__max_depth': 17, 'model__max_features': 0.5, 'model__min_samples_leaf': 1, 'model__n_estimators': 100}",0.45389244779936505,0.4522514718172529,0.45092730938629694,0.45499819540759123,0.447526190399683,0.4519191229620378,0.0025987190870335637,5
