,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,20.25297784805298,0.2449545188937556,0.7941007137298584,0.07135182289737983,balanced,entropy,log2,1,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4623785685374827,0.461246167357587,0.4595786162723473,0.46232571127457256,0.4555264958811338,0.46021111186462466,0.0025528970427265048,35
25,41.84714560508728,1.399106338978405,1.1861830711364747,0.05410065609746299,balanced,entropy,log2,1,200,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4626580951888251,0.46354169863263406,0.4598303185099582,0.4651596742166095,0.4560310086527413,0.4614441590401537,0.003212010109423428,26
26,102.33226056098938,2.443088893244721,2.1184115409851074,0.1680105979275671,balanced,entropy,log2,1,500,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.46502699361508076,0.4640978276758783,0.46043830067802305,0.4662483373203318,0.4549273930140993,0.46214777046068256,0.004097888116939443,21
27,11.646629905700683,0.17953036093891095,0.6268995761871338,0.04678511830152254,balanced,entropy,log2,10,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 100}",0.370736316095711,0.3716644204384098,0.37145048443686707,0.37732885090836865,0.3791391977909535,0.37406385393406205,0.003466375911597073,60
28,22.763884496688842,0.4045855502707425,0.7240085124969482,0.12433041265233463,balanced,entropy,log2,10,200,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",0.3751963191453435,0.37611168193311495,0.3733447994078873,0.3800463932270429,0.3856757127397127,0.3780749812906203,0.004385736981212114,55
29,56.204286670684816,0.3804566596850283,1.1718346118927,0.04402924692355895,balanced,entropy,log2,10,500,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 500}",0.3807470718776956,0.3742459939220444,0.3785888558140882,0.3794715466165424,0.38594156538220836,0.37979900672251576,0.003769283776279037,52
30,94.56779546737671,1.2017319757304452,0.7782853126525879,0.04179157286427425,balanced,entropy,0.5,1,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.4596052644292124,0.4640553434804182,0.4563302561875868,0.46104984946429844,0.45710975122152464,0.4596300929566081,0.0027871208211762795,36
31,191.9404441356659,5.112568732149937,1.0984424114227296,0.040979936935531654,balanced,entropy,0.5,1,200,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 200}",0.4627684920939879,0.4641747571760979,0.45682711814784205,0.46347915166170983,0.4564704248889521,0.4607439887937179,0.0033750592683810805,31
32,448.50855746269224,10.006007309872984,1.8244286060333252,0.17054480024799407,balanced,entropy,0.5,1,500,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.46409886868148176,0.4639623610881333,0.4608430867595851,0.4645686596896375,0.4572593315683768,0.46214646155744293,0.002777021925332487,22
33,59.705195379257205,5.085141615209182,0.21547136306762696,0.06007758524546411,balanced,entropy,0.5,10,100,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 100}",0.4193076307634295,0.41007864725473586,0.4173873573403006,0.42018593295738577,0.40995027812517515,0.4153819692882054,0.004475242109061226,42
34,86.85589175224304,1.4472383343058448,0.2706693172454834,0.054333085096467545,balanced,entropy,0.5,10,200,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 200}",0.4186176908625619,0.4133125898953758,0.4181246212930551,0.4214004617071299,0.409466790510803,0.41618443085378515,0.004248911233293784,40
35,175.6815848350525,18.250479757554544,0.5557928085327148,0.01530504271327236,balanced,entropy,0.5,10,500,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 500}",0.4194252627677181,0.41341106975946174,0.4195060704744412,0.42354978999782394,0.4139775370950466,0.41797394601889837,0.0038035479693457335,39
36,9.893264245986938,0.16738954224583175,0.20955581665039064,0.012814143200556842,,gini,sqrt,1,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.46602080028543447,0.4710419480746442,0.46390572280469294,0.46242177245906263,0.4571652422354329,0.46411109717185345,0.0045348551825271435,16
37,20.15788588523865,1.9946169137012861,0.42543654441833495,0.052243056213485094,,gini,sqrt,1,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.46638909174558574,0.471959596510185,0.46515625941453265,0.46314614474690846,0.45927577378382445,0.46518537324020726,0.004157444054928592,12
38,40.97108106613159,1.9418244843452603,0.8812366485595703,0.06896153129831227,,gini,sqrt,1,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.46959708164014125,0.47158355020073633,0.4654748860744102,0.46392308402594373,0.45886764824711457,0.4658892500376693,0.004461243493113304,5
39,6.570839786529541,0.05803899756905213,0.18584489822387695,0.052866083322389776,,gini,sqrt,10,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 100}",0.3001711277756948,0.29892395047977627,0.29900628947938346,0.30170610031824086,0.30181241437023615,0.3003239764846663,0.001252633084077562,61
40,12.803156566619872,0.20215591277328684,0.24448089599609374,0.0544720125762956,,gini,sqrt,10,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",0.2970926361277575,0.2985544053372171,0.297134337493984,0.30119641362663685,0.29899237515313676,0.29859403354774644,0.0015044956155987616,62
41,31.078935670852662,0.9694470788895275,0.47256054878234866,0.02371217240170274,,gini,sqrt,10,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 500}",0.2968860109650019,0.2980997142901567,0.2975290213254476,0.29909498878458207,0.299240327411913,0.29817001255542025,0.0009017346176942794,64
42,6.326834011077881,0.10571765039453879,0.19022116661071778,0.005607783208904916,,gini,log2,1,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.46886418035544114,0.4693361997494176,0.4650653105385659,0.46474351433490774,0.4585705200127385,0.46531594499821416,0.0038637721243930823,9
43,12.344235754013061,0.11524344607888652,0.36778483390808103,0.01267191693615395,,gini,log2,1,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 200}",0.46959179788756467,0.4713780639938898,0.4649537379206819,0.46344512843946944,0.46089439158363116,0.4660526239650474,0.0038858720593896237,4
44,30.797999143600464,0.5172411302798486,0.8288542270660401,0.006703854673184612,,gini,log2,1,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.47152763272693343,0.47250618722914384,0.46658869581211543,0.46518812018460887,0.45869762003944947,0.4669016511984502,0.0049628779168603,2
45,4.280721998214721,0.0526002286444781,0.13733863830566406,0.03825682700922384,,gini,log2,10,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 100}",0.2781137195118134,0.2780464572924891,0.27835252954443596,0.2770528128436394,0.27932302957329735,0.27817770975313505,0.0007251254327755917,68
46,8.17156720161438,0.14658635684243532,0.1781698703765869,0.033935075774131955,,gini,log2,10,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 200}",0.2785160425312613,0.2780464572924891,0.27776065738445116,0.277489060342145,0.2785808202026197,0.2780786075505932,0.0004226721586294904,70
47,19.720004844665528,0.19034574606000773,0.40030903816223146,0.044400046474617275,,gini,log2,10,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 'log2', 'min_samples_leaf': 10, 'n_estimators': 500}",0.2786639921885975,0.27777085116191325,0.27829189957299677,0.2774783522488535,0.2785578695259145,0.2781525929396551,0.00045727714469193993,69
48,27.984365940093994,0.6657960844082694,0.2071408748626709,0.0269372486012012,,gini,0.5,1,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 100}",0.466945920207218,0.4655686051463262,0.4630575785625875,0.46334143559323476,0.45767519060051964,0.46331774602197723,0.003166597375829281,18
49,54.94212846755981,0.8662726838539216,0.3408243179321289,0.02754341804074771,,gini,0.5,1,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 200}",0.4689203311936691,0.46697578376010646,0.4647999739489805,0.46426131754635414,0.4615827580691209,0.4653080329036462,0.002492448650972806,10
50,136.67101287841797,2.3444643861257597,0.7792175769805908,0.039250035762813856,,gini,0.5,1,500,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 1, 'n_estimators': 500}",0.47124412066879073,0.4701561203538755,0.4687078396010824,0.465518146953556,0.45919085965029116,0.46696341744551917,0.0043373319466850505,1
51,26.286763763427736,0.7062958975189891,0.17019233703613282,0.04316743540576973,,gini,0.5,10,100,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 100}",0.3809782821367771,0.38277548173095616,0.38047019101003626,0.3796514501705565,0.3823129778160337,0.38123767657287194,0.0011570264672699855,49
52,51.805440711975095,0.9608642656123033,0.22358622550964355,0.04287473172194564,,gini,0.5,10,200,"{'class_weight': None, 'criterion': 'gini', 'max_features': 0.5, 'min_samples_leaf': 10, 'n_estimators': 200}",0.3800460046263037,0.38211969070614343,0.3772661793476094,0.3790275826601617,0.3816028897167772,0.38001246941139905,0.0017597189531657921,51
